nconst,screentime,season,episode,cum_episode
nm5092703,0.0,3,6,22
nm7343952,316.0,3,6,22
nm6150071,319.0,3,6,22
nm0265994,0.0,3,6,22
nm5102131,0.0,3,6,22
nm0948580,0.0,3,6,22
nm0877304,0.0,3,6,22
nm2002239,0.0,3,6,22
nm5973363,0.0,3,6,22
nm9339903,0.0,3,6,22
nm6844613,0.0,3,6,22
nm4415642,0.0,3,6,22
nm0261170,0.0,3,6,22
nm0028625,0.0,3,6,22
nm3398072,0.0,3,6,22
nm10104439,0.0,3,6,22
nm4538459,0.0,3,6,22
nm5044034,0.0,3,6,22
nm1854087,0.0,3,6,22
nm0057217,0.0,3,6,22
nm2671505,0.0,3,6,22
nm0998489,0.0,3,6,22
nm0022306,687.0,3,6,22
nm7928115,0.0,3,6,22
nm9656790,0.0,3,6,22
nm0020329,0.0,3,6,22
nm2063213,0.0,3,6,22
nm6325955,0.0,3,6,22
nm1395410,0.0,3,6,22
nm1828818,0.0,3,6,22
nm1219099,0.0,3,6,22
nm6736759,0.0,3,6,22
nm7325131,0.0,3,6,22
nm7836038,0.0,3,6,22
nm1416900,0.0,3,6,22
nm0007664,0.0,3,6,22
nm7232332,164.0,3,6,22
nm0005120,0.0,3,6,22
nm0035334,0.0,3,6,22
nm9481962,0.0,3,6,22
nm2631436,0.0,3,6,22
nm9125441,0.0,3,6,22
nm0677310,0.0,3,6,22
nm7811049,0.0,3,6,22
nm3823884,0.0,3,6,22
nm5784413,0.0,3,6,22
nm6575546,0.0,3,6,22
nm1569513,0.0,3,6,22
nm4468899,0.0,3,6,22
nm7747190,0.0,3,6,22
nm1845550,0.0,3,6,22
nm7609013,0.0,3,6,22
nm6922083,0.0,3,6,22
nm1868511,0.0,3,6,22
nm8968714,0.0,3,6,22
nm10858730,0.0,3,6,22
nm9684220,0.0,3,6,22
nm0369241,0.0,3,6,22
nm2694584,0.0,3,6,22
nm0000708,0.0,3,6,22
nm3194791,0.0,3,6,22
nm1997152,0.0,3,6,22
nm2970187,0.0,3,6,22
nm10858875,0.0,3,6,22
nm0865626,0.0,3,6,22
nm2366996,0.0,3,6,22
nm6932113,0.0,3,6,22
nm9139453,0.0,3,6,22
nm4455452,0.0,3,6,22
nm2599365,0.0,3,6,22
nm0451039,0.0,3,6,22
nm0736622,0.0,3,6,22
nm10492805,0.0,3,6,22
nm0005286,0.0,3,6,22
nm0005346,0.0,3,6,22
nm10858865,0.0,3,6,22
nm4763657,0.0,3,6,22
nm9162660,0.0,3,6,22
nm6914631,0.0,3,6,22
nm0715250,0.0,3,6,22
nm0231283,0.0,3,6,22
nm10858866,0.0,3,6,22
nm10113394,0.0,3,6,22
nm8632185,0.0,3,6,22
nm2854706,0.0,3,6,22
nm0067289,0.0,3,6,22
nm7596733,0.0,3,6,22
nm9351811,0.0,3,6,22
nm3784038,0.0,3,6,22
nm0732309,0.0,3,6,22
nm2649618,0.0,3,6,22
nm3127378,0.0,3,6,22
nm10858907,0.0,3,6,22
nm0064769,0.0,3,6,22
nm0177684,0.0,3,6,22
nm7486145,0.0,3,6,22
nm8968713,0.0,3,6,22
nm0002064,0.0,3,6,22
nm7426827,0.0,3,6,22
nm10859043,0.0,3,6,22
nm4877882,0.0,3,6,22
nm10800302,0.0,3,6,22
nm10503336,0.0,3,6,22
nm11831982,0.0,3,6,22
nm8443632,0.0,3,6,22
nm5316223,0.0,3,6,22
nm1561803,0.0,3,6,22
nm4484458,0.0,3,6,22
nm1938954,0.0,3,6,22
nm2436618,0.0,3,6,22
nm3664430,0.0,3,6,22
nm1400028,0.0,3,6,22
nm3730354,0.0,3,6,22
nm3790450,0.0,3,6,22
nm2588460,0.0,3,6,22
nm0372961,0.0,3,6,22
nm2251731,0.0,3,6,22
nm4707628,294.0,3,6,22
nm1341875,0.0,3,6,22
nm7805172,0.0,3,6,22
nm8829871,0.0,3,6,22
nm0652663,0.0,3,6,22
nm10651052,0.0,3,6,22
nm3086344,0.0,3,6,22
nm0804670,0.0,3,6,22
nm8621079,0.0,3,6,22
nm0391738,0.0,3,6,22
nm0510499,0.0,3,6,22
nm0126260,0.0,3,6,22
nm1942245,0.0,3,6,22
nm0625664,0.0,3,6,22
nm1051091,0.0,3,6,22
nm5400943,0.0,3,6,22
nm0019972,0.0,3,6,22
nm4496720,0.0,3,6,22
nm0321047,0.0,3,6,22
nm0660357,0.0,3,6,22
nm7428203,0.0,3,6,22
nm2068715,99.0,3,6,22
nm6596476,0.0,3,6,22
nm1172764,0.0,3,6,22
nm0507097,0.0,3,6,22
nm8672061,0.0,3,6,22
nm8712537,0.0,3,6,22
nm4145450,0.0,3,6,22
nm5318612,0.0,3,6,22
nm0342399,0.0,3,6,22
nm0640669,0.0,3,6,22
nm0341289,0.0,3,6,22
nm11844260,0.0,3,6,22
nm0183698,0.0,3,6,22
nm1464987,0.0,3,6,22
nm3833201,0.0,3,6,22
nm0899681,0.0,3,6,22
nm7661798,0.0,3,6,22
nm0039162,0.0,3,6,22
nm9689239,0.0,3,6,22
nm5216674,0.0,3,6,22
nm2724431,0.0,3,6,22
nm0501999,0.0,3,6,22
nm1382520,0.0,3,6,22
nm10832523,0.0,3,6,22
nm9321976,0.0,3,6,22
nm10663114,0.0,3,6,22
nm0337020,0.0,3,6,22
nm3825890,0.0,3,6,22
nm1032698,0.0,3,6,22
nm4937798,0.0,3,6,22
nm0630149,0.0,3,6,22
nm0633604,0.0,3,6,22
nm2626729,0.0,3,6,22
nm2945443,0.0,3,6,22
nm0629762,0.0,3,6,22
nm3735340,0.0,3,6,22
nm3997201,0.0,3,6,22
nm2555508,0.0,3,6,22
nm1995518,0.0,3,6,22
nm11194853,0.0,3,6,22
nm5408297,0.0,3,6,22
nm6345766,0.0,3,6,22
nm2830921,0.0,3,6,22
nm9386229,0.0,3,6,22
nm10445529,0.0,3,6,22
nm5213022,42.0,3,6,22
nm3998232,0.0,3,6,22
nm8722705,0.0,3,6,22
nm3115672,0.0,3,6,22
nm3588591,0.0,3,6,22
nm0249378,0.0,3,6,22
nm2204675,0.0,3,6,22
nm4941776,0.0,3,6,22
nm13709685,0.0,3,6,22
nm2740432,0.0,3,6,22
nm9465479,0.0,3,6,22
nm2828257,0.0,3,6,22
nm5691930,0.0,3,6,22
nm3859763,0.0,3,6,22
nm5385972,0.0,3,6,22
nm1108188,0.0,3,6,22
nm8305739,0.0,3,6,22
nm0010075,856.0,3,6,22
nm0390229,0.0,3,6,22
nm2062703,0.0,3,6,22
nm0145009,0.0,3,6,22
nm2320740,0.0,3,6,22
nm13711233,0.0,3,6,22
nm13711234,0.0,3,6,22
nm12595343,0.0,3,6,22
nm11253362,0.0,3,6,22
nm3979748,0.0,3,6,22
nm0001218,0.0,3,6,22
nm6757431,0.0,3,6,22
nm3164080,0.0,3,6,22
nm10472416,0.0,3,6,22
nm6125416,0.0,3,6,22
nm1837990,0.0,3,6,22
nm4124639,0.0,3,6,22
nm0095746,181.0,3,6,22
nm1072959,0.0,3,6,22
nm4197984,0.0,3,6,22
nm11283975,0.0,3,6,22
nm8323958,0.0,3,6,22
nm12051167,0.0,3,6,22
nm13134361,0.0,3,6,22
nm4877630,0.0,3,6,22
nm1505364,0.0,3,6,22
nm4758544,0.0,3,6,22
nm0917060,111.0,3,6,22
nm3117780,225.0,3,6,22
nm2316016,211.0,3,6,22
nm5824806,0.0,3,6,22
nm1047968,0.0,3,6,22
nm12083304,0.0,3,6,22
nm0244432,0.0,3,6,22
nm11884404,0.0,3,6,22
nm8346956,0.0,3,6,22
nm9137651,0.0,3,6,22
nm0312334,0.0,3,6,22
nm8530399,0.0,3,6,22
nm8293944,0.0,3,6,22
nm1178525,0.0,3,6,22
nm0533884,0.0,3,6,22
nm0531734,0.0,3,6,22
nm1335292,0.0,3,6,22
nm0243678,0.0,3,6,22
nm0001663,0.0,3,6,22
nm3615514,0.0,3,6,22
nm9692502,22.0,3,6,22
nm0668702,50.0,3,6,22
nm1660027,181.0,3,6,22
nm6021290,107.0,3,6,22
nm7718443,119.0,3,6,22
nm5756305,31.0,3,6,22
nm1082823,0.0,3,6,22
nm5531364,0.0,3,6,22
nm10814744,0.0,3,6,22
nm11689578,0.0,3,6,22
nm1895271,0.0,3,6,22
nm1705467,0.0,3,6,22
nm0042336,0.0,3,6,22
nm1971004,0.0,3,6,22
nm7636245,0.0,3,6,22
nm0217221,0.0,3,6,22
nm8133624,0.0,3,6,22
nm8493111,0.0,3,6,22
nm7624031,0.0,3,6,22
nm0498083,0.0,3,6,22
nm6364830,0.0,3,6,22
nm5045671,0.0,3,6,22
nm8488639,0.0,3,7,23
nm4240263,0.0,3,7,23
nm1069800,184.0,3,7,23
nm0651456,0.0,3,7,23
nm1102278,613.0,3,7,23
nm6970024,0.0,3,7,23
nm4425051,913.0,3,7,23
nm0609150,0.0,3,7,23
nm3678876,0.0,3,7,23
nm1900772,106.0,3,7,23
nm3929195,523.0,3,7,23
nm0670408,0.0,3,7,23
nm0000223,0.0,3,7,23
nm2281371,172.0,3,7,23
nm3901596,0.0,3,7,23
nm0193639,0.0,3,7,23
nm2003700,188.0,3,7,23
nm1307435,0.0,3,7,23
nm1756121,357.0,3,7,23
nm4981734,0.0,3,7,23
nm0266422,0.0,3,7,23
nm0881631,1079.0,3,7,23
nm4666051,0.0,3,7,23
nm2130844,0.0,3,7,23
nm6288116,0.0,3,7,23
nm0072648,0.0,3,7,23
nm7068138,0.0,3,7,23
nm0637992,0.0,3,7,23
nm4007618,0.0,3,7,23
nm5092703,0.0,3,7,23
nm7343952,0.0,3,7,23
nm6150071,504.0,3,7,23
nm0265994,0.0,3,7,23
nm5102131,0.0,3,7,23
nm0948580,0.0,3,7,23
nm0877304,0.0,3,7,23
nm2002239,0.0,3,7,23
nm5973363,0.0,3,7,23
nm9339903,0.0,3,7,23
nm6844613,0.0,3,7,23
nm4415642,0.0,3,7,23
nm0261170,0.0,3,7,23
nm0028625,0.0,3,7,23
nm3398072,0.0,3,7,23
nm10104439,0.0,3,7,23
nm4538459,0.0,3,7,23
nm5044034,0.0,3,7,23
nm1854087,0.0,3,7,23
nm0057217,0.0,3,7,23
nm2671505,0.0,3,7,23
nm0998489,0.0,3,7,23
nm0022306,284.0,3,7,23
nm7928115,0.0,3,7,23
nm9656790,0.0,3,7,23
nm0020329,0.0,3,7,23
nm2063213,0.0,3,7,23
nm6325955,0.0,3,7,23
nm1395410,0.0,3,7,23
nm1828818,0.0,3,7,23
nm1219099,0.0,3,7,23
nm6736759,0.0,3,7,23
nm7325131,0.0,3,7,23
nm7836038,0.0,3,7,23
nm1416900,0.0,3,7,23
nm0007664,0.0,3,7,23
nm7232332,526.0,3,7,23
nm0005120,0.0,3,7,23
nm0035334,0.0,3,7,23
nm9481962,0.0,3,7,23
nm2631436,0.0,3,7,23
nm9125441,0.0,3,7,23
nm0677310,0.0,3,7,23
nm7811049,0.0,3,7,23
nm3823884,0.0,3,7,23
nm5784413,0.0,3,7,23
nm6575546,0.0,3,7,23
nm1569513,0.0,3,7,23
nm4468899,0.0,3,7,23
nm7747190,0.0,3,7,23
nm1845550,0.0,3,7,23
nm7609013,0.0,3,7,23
nm6922083,0.0,3,7,23
nm1868511,0.0,3,7,23
nm8968714,0.0,3,7,23
nm10858730,0.0,3,7,23
nm9684220,0.0,3,7,23
nm0369241,0.0,3,7,23
nm2694584,0.0,3,7,23
nm0000708,0.0,3,7,23
nm3194791,0.0,3,7,23
nm1997152,0.0,3,7,23
nm2970187,0.0,3,7,23
nm10858875,0.0,3,7,23
nm0865626,0.0,3,7,23
nm2366996,0.0,3,7,23
nm6932113,0.0,3,7,23
nm9139453,0.0,3,7,23
nm4455452,0.0,3,7,23
nm2599365,0.0,3,7,23
nm0451039,0.0,3,7,23
nm0736622,0.0,3,7,23
nm10492805,0.0,3,7,23
nm0005286,0.0,3,7,23
nm0005346,0.0,3,7,23
nm10858865,0.0,3,7,23
nm4763657,0.0,3,7,23
nm9162660,0.0,3,7,23
nm6914631,0.0,3,7,23
nm0715250,0.0,3,7,23
nm0231283,0.0,3,7,23
nm10858866,0.0,3,7,23
nm10113394,0.0,3,7,23
nm8632185,0.0,3,7,23
nm2854706,0.0,3,7,23
nm0067289,0.0,3,7,23
nm7596733,0.0,3,7,23
nm9351811,0.0,3,7,23
nm3784038,0.0,3,7,23
nm0732309,0.0,3,7,23
nm2649618,0.0,3,7,23
nm3127378,0.0,3,7,23
nm10858907,0.0,3,7,23
nm0064769,43.0,3,7,23
nm0177684,0.0,3,7,23
nm7486145,0.0,3,7,23
nm8968713,0.0,3,7,23
nm0002064,133.0,3,7,23
nm7426827,0.0,3,7,23
nm10859043,0.0,3,7,23
nm4877882,0.0,3,7,23
nm10800302,0.0,3,7,23
nm10503336,0.0,3,7,23
nm11831982,0.0,3,7,23
nm8443632,0.0,3,7,23
nm5316223,0.0,3,7,23
nm1561803,0.0,3,7,23
nm4484458,0.0,3,7,23
nm1938954,0.0,3,7,23
nm2436618,0.0,3,7,23
nm3664430,0.0,3,7,23
nm1400028,0.0,3,7,23
nm3730354,0.0,3,7,23
nm3790450,0.0,3,7,23
nm2588460,0.0,3,7,23
nm0372961,0.0,3,7,23
nm2251731,0.0,3,7,23
nm4707628,127.0,3,7,23
nm1341875,0.0,3,7,23
nm7805172,0.0,3,7,23
nm8829871,0.0,3,7,23
nm0652663,0.0,3,7,23
nm10651052,0.0,3,7,23
nm3086344,0.0,3,7,23
nm0804670,0.0,3,7,23
nm8621079,0.0,3,7,23
nm0391738,0.0,3,7,23
nm0510499,0.0,3,7,23
nm0126260,0.0,3,7,23
nm1942245,0.0,3,7,23
nm0625664,0.0,3,7,23
nm1051091,0.0,3,7,23
nm5400943,0.0,3,7,23
nm0019972,0.0,3,7,23
nm4496720,0.0,3,7,23
nm0321047,0.0,3,7,23
nm0660357,0.0,3,7,23
nm7428203,0.0,3,7,23
nm2068715,186.0,3,7,23
nm6596476,0.0,3,7,23
nm1172764,0.0,3,7,23
nm0507097,0.0,3,7,23
nm8672061,0.0,3,7,23
nm8712537,0.0,3,7,23
nm4145450,0.0,3,7,23
nm5318612,0.0,3,7,23
nm0342399,0.0,3,7,23
nm0640669,0.0,3,7,23
nm0341289,0.0,3,7,23
nm11844260,0.0,3,7,23
nm0183698,0.0,3,7,23
nm1464987,0.0,3,7,23
nm3833201,0.0,3,7,23
nm0899681,0.0,3,7,23
nm7661798,0.0,3,7,23
nm0039162,0.0,3,7,23
nm9689239,0.0,3,7,23
nm5216674,0.0,3,7,23
nm2724431,0.0,3,7,23
nm0501999,0.0,3,7,23
nm1382520,0.0,3,7,23
nm10832523,0.0,3,7,23
nm9321976,0.0,3,7,23
nm10663114,0.0,3,7,23
nm0337020,0.0,3,7,23
nm3825890,0.0,3,7,23
nm1032698,0.0,3,7,23
nm4937798,0.0,3,7,23
nm0630149,0.0,3,7,23
nm0633604,46.0,3,7,23
nm2626729,0.0,3,7,23
nm2945443,0.0,3,7,23
nm0629762,0.0,3,7,23
nm3735340,0.0,3,7,23
nm3997201,0.0,3,7,23
nm2555508,0.0,3,7,23
nm1995518,0.0,3,7,23
nm11194853,161.0,3,7,23
nm5408297,0.0,3,7,23
nm6345766,0.0,3,7,23
nm2830921,0.0,3,7,23
nm9386229,0.0,3,7,23
nm10445529,0.0,3,7,23
nm5213022,0.0,3,7,23
nm3998232,0.0,3,7,23
nm8722705,0.0,3,7,23
nm3115672,0.0,3,7,23
nm3588591,0.0,3,7,23
nm0249378,20.0,3,7,23
nm2204675,105.0,3,7,23
nm4941776,164.0,3,7,23
nm13709685,0.0,3,7,23
nm2740432,0.0,3,7,23
nm9465479,0.0,3,7,23
nm2828257,0.0,3,7,23
nm5691930,0.0,3,7,23
nm3859763,0.0,3,7,23
nm5385972,178.0,3,7,23
nm1108188,0.0,3,7,23
nm8305739,0.0,3,7,23
nm0010075,988.0,3,7,23
nm0390229,106.0,3,7,23
nm2062703,0.0,3,7,23
nm0145009,0.0,3,7,23
nm2320740,0.0,3,7,23
nm13711233,0.0,3,7,23
nm13711234,0.0,3,7,23
nm12595343,0.0,3,7,23
nm11253362,0.0,3,7,23
nm3979748,0.0,3,7,23
nm0001218,0.0,3,7,23
nm6757431,0.0,3,7,23
nm3164080,0.0,3,7,23
nm10472416,0.0,3,7,23
nm6125416,0.0,3,7,23
nm1837990,257.0,3,7,23
nm4124639,0.0,3,7,23
nm0095746,94.0,3,7,23
nm1072959,0.0,3,7,23
nm4197984,0.0,3,7,23
nm11283975,0.0,3,7,23
nm8323958,202.0,3,7,23
nm12051167,0.0,3,7,23
nm13134361,0.0,3,7,23
nm4877630,0.0,3,7,23
nm1505364,0.0,3,7,23
nm4758544,0.0,3,7,23
nm0917060,0.0,3,7,23
nm3117780,0.0,3,7,23
nm2316016,0.0,3,7,23
nm5824806,0.0,3,7,23
nm1047968,0.0,3,7,23
nm12083304,0.0,3,7,23
nm0244432,0.0,3,7,23
nm11884404,0.0,3,7,23
nm8346956,0.0,3,7,23
nm9137651,0.0,3,7,23
nm0312334,0.0,3,7,23
nm8530399,0.0,3,7,23
nm8293944,63.0,3,7,23
nm1178525,0.0,3,7,23
nm0533884,0.0,3,7,23
nm0531734,0.0,3,7,23
nm1335292,0.0,3,7,23
nm0243678,0.0,3,7,23
nm0001663,187.0,3,7,23
nm3615514,0.0,3,7,23
nm9692502,0.0,3,7,23
nm0668702,0.0,3,7,23
nm1660027,94.0,3,7,23
nm6021290,0.0,3,7,23
nm7718443,0.0,3,7,23
nm5756305,0.0,3,7,23
nm1082823,311.0,3,7,23
nm5531364,13.0,3,7,23
nm10814744,178.0,3,7,23
nm11689578,103.0,3,7,23
nm1895271,277.0,3,7,23
nm1705467,89.0,3,7,23
nm0042336,93.0,3,7,23
nm1971004,93.0,3,7,23
nm7636245,48.0,3,7,23
nm0217221,15.0,3,7,23
nm8133624,182.0,3,7,23
nm8493111,0.0,3,7,23
nm7624031,0.0,3,7,23
nm0498083,0.0,3,7,23
nm6364830,0.0,3,7,23
nm5045671,0.0,3,7,23
nm8488639,0.0,3,8,24
nm4240263,0.0,3,8,24
nm1069800,846.0,3,8,24
nm0651456,0.0,3,8,24
nm1102278,1142.0,3,8,24
nm6970024,19.0,3,8,24
nm4425051,883.0,3,8,24
nm0609150,0.0,3,8,24
nm3678876,0.0,3,8,24
nm1900772,291.0,3,8,24
nm3929195,1063.0,3,8,24
nm0670408,0.0,3,8,24
nm0000223,0.0,3,8,24
nm2281371,296.0,3,8,24
nm3901596,0.0,3,8,24
nm0193639,0.0,3,8,24
nm2003700,289.0,3,8,24
nm1307435,0.0,3,8,24
nm1756121,277.0,3,8,24
nm4981734,0.0,3,8,24
nm0266422,0.0,3,8,24
nm0881631,1091.0,3,8,24
nm4666051,0.0,3,8,24
nm2130844,0.0,3,8,24
nm6288116,0.0,3,8,24
nm0072648,0.0,3,8,24
nm7068138,0.0,3,8,24
nm0637992,0.0,3,8,24
nm4007618,0.0,3,8,24
nm5092703,0.0,3,8,24
nm7343952,0.0,3,8,24
nm6150071,664.0,3,8,24
nm0265994,0.0,3,8,24
nm5102131,0.0,3,8,24
nm0948580,0.0,3,8,24
nm0877304,0.0,3,8,24
nm2002239,0.0,3,8,24
nm5973363,0.0,3,8,24
nm9339903,0.0,3,8,24
nm6844613,0.0,3,8,24
nm4415642,24.0,3,8,24
nm0261170,0.0,3,8,24
nm0028625,0.0,3,8,24
nm3398072,0.0,3,8,24
nm10104439,0.0,3,8,24
nm4538459,0.0,3,8,24
nm5044034,0.0,3,8,24
nm1854087,0.0,3,8,24
nm0057217,0.0,3,8,24
nm2671505,0.0,3,8,24
nm0998489,0.0,3,8,24
nm0022306,871.0,3,8,24
nm7928115,0.0,3,8,24
nm9656790,0.0,3,8,24
nm0020329,0.0,3,8,24
nm2063213,0.0,3,8,24
nm6325955,0.0,3,8,24
nm1395410,0.0,3,8,24
nm1828818,132.0,3,8,24
nm1219099,0.0,3,8,24
nm6736759,0.0,3,8,24
nm7325131,0.0,3,8,24
nm7836038,0.0,3,8,24
nm1416900,0.0,3,8,24
nm0007664,0.0,3,8,24
nm7232332,685.0,3,8,24
nm0005120,0.0,3,8,24
nm0035334,0.0,3,8,24
nm9481962,0.0,3,8,24
nm2631436,0.0,3,8,24
nm9125441,0.0,3,8,24
nm0677310,0.0,3,8,24
nm7811049,0.0,3,8,24
nm3823884,0.0,3,8,24
nm5784413,0.0,3,8,24
nm6575546,0.0,3,8,24
nm1569513,0.0,3,8,24
nm4468899,0.0,3,8,24
nm7747190,0.0,3,8,24
nm1845550,0.0,3,8,24
nm7609013,0.0,3,8,24
nm6922083,0.0,3,8,24
nm1868511,0.0,3,8,24
nm8968714,0.0,3,8,24
nm10858730,0.0,3,8,24
nm9684220,0.0,3,8,24
nm0369241,0.0,3,8,24
nm2694584,0.0,3,8,24
nm0000708,0.0,3,8,24
nm3194791,0.0,3,8,24
nm1997152,78.0,3,8,24
nm2970187,0.0,3,8,24
nm10858875,0.0,3,8,24
nm0865626,0.0,3,8,24
nm2366996,0.0,3,8,24
nm6932113,0.0,3,8,24
nm9139453,0.0,3,8,24
nm4455452,0.0,3,8,24
nm2599365,0.0,3,8,24
nm0451039,0.0,3,8,24
nm0736622,0.0,3,8,24
nm10492805,0.0,3,8,24
nm0005286,0.0,3,8,24
nm0005346,0.0,3,8,24
nm10858865,0.0,3,8,24
nm4763657,0.0,3,8,24
nm9162660,0.0,3,8,24
nm6914631,0.0,3,8,24
nm0715250,0.0,3,8,24
nm0231283,0.0,3,8,24
nm10858866,0.0,3,8,24
nm10113394,0.0,3,8,24
nm8632185,0.0,3,8,24
nm2854706,0.0,3,8,24
nm0067289,0.0,3,8,24
nm7596733,0.0,3,8,24
nm9351811,0.0,3,8,24
nm3784038,0.0,3,8,24
nm0732309,128.0,3,8,24
nm2649618,0.0,3,8,24
nm3127378,0.0,3,8,24
nm10858907,0.0,3,8,24
nm0064769,36.0,3,8,24
nm0177684,0.0,3,8,24
nm7486145,0.0,3,8,24
nm8968713,0.0,3,8,24
nm0002064,0.0,3,8,24
nm7426827,0.0,3,8,24
nm10859043,0.0,3,8,24
nm4877882,0.0,3,8,24
nm10800302,0.0,3,8,24
nm10503336,0.0,3,8,24
nm11831982,0.0,3,8,24
nm8443632,0.0,3,8,24
nm5316223,0.0,3,8,24
nm1561803,0.0,3,8,24
nm4484458,0.0,3,8,24
nm1938954,0.0,3,8,24
nm2436618,0.0,3,8,24
nm3664430,0.0,3,8,24
nm1400028,0.0,3,8,24
nm3730354,0.0,3,8,24
nm3790450,0.0,3,8,24
nm2588460,0.0,3,8,24
nm0372961,0.0,3,8,24
nm2251731,0.0,3,8,24
nm4707628,38.0,3,8,24
nm1341875,0.0,3,8,24
nm7805172,598.0,3,8,24
nm8829871,0.0,3,8,24
nm0652663,0.0,3,8,24
nm10651052,0.0,3,8,24
nm3086344,0.0,3,8,24
nm0804670,0.0,3,8,24
nm8621079,0.0,3,8,24
nm0391738,0.0,3,8,24
nm0510499,0.0,3,8,24
nm0126260,0.0,3,8,24
nm1942245,0.0,3,8,24
nm0625664,0.0,3,8,24
nm1051091,0.0,3,8,24
nm5400943,0.0,3,8,24
nm0019972,0.0,3,8,24
nm4496720,0.0,3,8,24
nm0321047,0.0,3,8,24
nm0660357,0.0,3,8,24
nm7428203,0.0,3,8,24
nm2068715,32.0,3,8,24
nm6596476,0.0,3,8,24
nm1172764,0.0,3,8,24
nm0507097,0.0,3,8,24
nm8672061,0.0,3,8,24
nm8712537,0.0,3,8,24
nm4145450,0.0,3,8,24
nm5318612,0.0,3,8,24
nm0342399,0.0,3,8,24
nm0640669,0.0,3,8,24
nm0341289,0.0,3,8,24
nm11844260,0.0,3,8,24
nm0183698,0.0,3,8,24
nm1464987,0.0,3,8,24
nm3833201,0.0,3,8,24
nm0899681,0.0,3,8,24
nm7661798,0.0,3,8,24
nm0039162,0.0,3,8,24
nm9689239,0.0,3,8,24
nm5216674,0.0,3,8,24
nm2724431,0.0,3,8,24
nm0501999,0.0,3,8,24
nm1382520,0.0,3,8,24
nm10832523,0.0,3,8,24
nm9321976,0.0,3,8,24
nm10663114,0.0,3,8,24
nm0337020,0.0,3,8,24
nm3825890,0.0,3,8,24
nm1032698,0.0,3,8,24
nm4937798,0.0,3,8,24
nm0630149,0.0,3,8,24
nm0633604,0.0,3,8,24
nm2626729,0.0,3,8,24
nm2945443,0.0,3,8,24
nm0629762,0.0,3,8,24
nm3735340,0.0,3,8,24
nm3997201,0.0,3,8,24
nm2555508,0.0,3,8,24
nm1995518,0.0,3,8,24
nm11194853,72.0,3,8,24
nm5408297,0.0,3,8,24
nm6345766,0.0,3,8,24
nm2830921,0.0,3,8,24
nm9386229,0.0,3,8,24
nm10445529,0.0,3,8,24
nm5213022,0.0,3,8,24
nm3998232,0.0,3,8,24
nm8722705,0.0,3,8,24
nm3115672,0.0,3,8,24
nm3588591,0.0,3,8,24
nm0249378,0.0,3,8,24
nm2204675,0.0,3,8,24
nm4941776,42.0,3,8,24
nm13709685,0.0,3,8,24
nm2740432,0.0,3,8,24
nm9465479,0.0,3,8,24
nm2828257,0.0,3,8,24
nm5691930,0.0,3,8,24
nm3859763,0.0,3,8,24
nm5385972,0.0,3,8,24
nm1108188,0.0,3,8,24
nm8305739,0.0,3,8,24
nm0010075,833.0,3,8,24
nm0390229,0.0,3,8,24
nm2062703,29.0,3,8,24
nm0145009,0.0,3,8,24
nm2320740,0.0,3,8,24
nm13711233,0.0,3,8,24
nm13711234,0.0,3,8,24
nm12595343,0.0,3,8,24
nm11253362,0.0,3,8,24
nm3979748,0.0,3,8,24
nm0001218,0.0,3,8,24
nm6757431,0.0,3,8,24
nm3164080,0.0,3,8,24
nm10472416,0.0,3,8,24
nm6125416,0.0,3,8,24
nm1837990,0.0,3,8,24
nm4124639,0.0,3,8,24
nm0095746,0.0,3,8,24
nm1072959,0.0,3,8,24
nm4197984,0.0,3,8,24
nm11283975,0.0,3,8,24
nm8323958,0.0,3,8,24
nm12051167,0.0,3,8,24
nm13134361,0.0,3,8,24
nm4877630,0.0,3,8,24
nm1505364,0.0,3,8,24
nm4758544,0.0,3,8,24
nm0917060,0.0,3,8,24
nm3117780,0.0,3,8,24
nm2316016,0.0,3,8,24
nm5824806,0.0,3,8,24
nm1047968,0.0,3,8,24
nm12083304,0.0,3,8,24
nm0244432,0.0,3,8,24
nm11884404,0.0,3,8,24
nm8346956,0.0,3,8,24
nm9137651,0.0,3,8,24
nm0312334,0.0,3,8,24
nm8530399,0.0,3,8,24
nm8293944,0.0,3,8,24
nm1178525,0.0,3,8,24
nm0533884,0.0,3,8,24
nm0531734,0.0,3,8,24
nm1335292,0.0,3,8,24
nm0243678,0.0,3,8,24
nm0001663,0.0,3,8,24
nm3615514,0.0,3,8,24
nm9692502,0.0,3,8,24
nm0668702,0.0,3,8,24
nm1660027,0.0,3,8,24
nm6021290,32.0,3,8,24
nm7718443,0.0,3,8,24
nm5756305,0.0,3,8,24
nm1082823,31.0,3,8,24
nm5531364,0.0,3,8,24
nm10814744,0.0,3,8,24
nm11689578,0.0,3,8,24
nm1895271,0.0,3,8,24
nm1705467,0.0,3,8,24
nm0042336,0.0,3,8,24
nm1971004,0.0,3,8,24
nm7636245,44.0,3,8,24
nm0217221,22.0,3,8,24
nm8133624,0.0,3,8,24
nm8493111,24.0,3,8,24
nm7624031,46.0,3,8,24
nm0498083,53.0,3,8,24
nm6364830,15.0,3,8,24
nm5045671,10.0,3,8,24
